SN,ContractNo,Symbol,Buyer,Seller,Quantity,Rate,Amount
"476","2025052701017501","RFPL","8","7","100","470.10","47,010"
"477","2025052701017500","RFPL","7","7","100","471","47,100"
"478","2025052701017499","RFPL","4","7","80","471","37,680"
"479","2025052704022506","BPCL","49","6","429","534","229,086"
"480","2025052704022505","BPCL","13","6","1,000","534","534,000"
"481","2025052704022504","BPCL","44","6","571","534","304,914"
"482","2025052703009894","JFL","57","44","43","474.30","20,394.90"
"483","2025052704022503","HURJA","50","45","400","245.20","98,080"
"484","2025052704022502","HURJA","57","45","10","245.20","2,452"
"485","2025052704022501","HURJA","34","45","895","245.50","219,722.50"
"486","2025052704022500","HURJA","35","45","100","245.60","24,560"
"487","2025052704022499","HURJA","41","45","220","245.60","54,032"
"488","2025052704022498","HURJA","57","45","252","246","61,992"
"489","2025052704022497","HURJA","58","45","95","246","23,370"
"490","2025052704022496","HURJA","42","45","24","246","5,904"
"491","2025052703009893","SFCL","47","41","100","483.50","48,350"
"492","2025052701017498","SGHC","77","57","10","427","4,270"
"493","2025052701017497","SGHC","77","45","100","427","42,700"
"494","2025052704022495","RADHI","77","38","10","791.90","7,919"
"495","2025052703009892","JFL","57","44","46","474.10","21,808.60"
"496","2025052703009891","JFL","57","21","311","474","147,414"
"497","2025052701017496","EBL","13","11","200","657","131,400"
"498","2025052703009890","HLI","13","48","53","408","21,624"
"499","2025052704022494","CGH","58","34","10","861","8,610"
"500","2025052704022493","CGH","14","34","40","861","34,440"
"501","2025052704022492","CGH","59","34","50","862","43,100"
"502","2025052704022491","JOSHI","58","34","191","388","74,108"
"503","2025052703009889","GILB","52","52","30","1,347","40,410"
"504","2025052701017495","BHL","50","1","500","215.70","107,850"
"505","2025052704022490","HURJA","50","33","100","246.50","24,650"
"506","2025052704022489","RADHI","45","55","83","791","65,653"
"507","2025052704022488","NGPL","59","42","436","388","169,168"
"508","2025052704022487","NGPL","59","81","100","388","38,800"
"509","2025052704022486","NGPL","59","52","510","388","197,880"
"510","2025052704022485","NGPL","59","38","100","388","38,800"
"511","2025052704022484","NGPL","59","34","1,014","388","393,432"
"512","2025052704022483","NGPL","59","69","2,800","387.90","1,086,120"
"513","2025052704022482","NGPL","59","42","40","387.50","15,500"
"514","2025052704022481","HURJA","42","33","376","246","92,496"
"515","2025052704022480","HURJA","14","33","120","246","29,520"
"516","2025052704022479","HURJA","42","33","100","246","24,600"
"517","2025052704022478","HURJA","1","33","404","246.10","99,424.40"
"518","2025052704022477","RADHI","45","45","200","791","158,200"
"519","2025052705009245","HIDCL","71","45","150","295.30","44,295"
"520","2025052703009888","NLICL","54","57","40","635.90","25,436"
"521","2025052703009887","SWMF","58","41","142","727","103,234"
"522","2025052703009886","SWMF","1","41","69","727.10","50,169.90"
"523","2025052701017494","MKJC","42","49","10","490","4,900"
"524","2025052701017493","NIMBPO","28","45","481","171","82,251"
"525","2025052701017492","NIMBPO","28","43","500","170.90","85,450"
"526","2025052701017491","NIMBPO","28","22","50","168.50","8,425"
"527","2025052701017490","NIMBPO","28","8","149","168.50","25,106.50"
"528","2025052701017489","NIMBPO","28","45","1,000","168","168,000"
"529","2025052701017488","NIMBPO","28","71","5,000","167","835,000"
"530","2025052701017487","NIMBPO","28","22","50","165.20","8,260"
"531","2025052701017486","NIMBPO","28","43","500","164.90","82,450"
"532","2025052701017485","NIMBPO","28","65","1,000","164","164,000"
"533","2025052701017484","NIMBPO","28","22","30","164","4,920"
"534","2025052701017483","NIMBPO","28","7","30","164","4,920"
"535","2025052701017482","BHL","58","1","25","215.80","5,395"
"536","2025052701017481","BHL","25","1","2,471","215.80","533,241.80"
"537","2025052704022476","RADHI","45","13","460","791","363,860"
"538","2025052704022475","RADHI","17","13","400","791","316,400"
"539","2025052704022474","RADHI","1","13","140","791","110,740"
"540","2025052704022473","RADHI","32","13","100","791","79,100"
"541","2025052704022472","RADHI","50","13","907","791","717,437"
"542","2025052703009885","GUFL","32","42","150","543","81,450"
"543","2025052703009884","GUFL","32","58","34","543","18,462"
"544","2025052701017480","BNHC","34","32","88","533","46,904"
"545","2025052701017479","BNHC","34","52","50","532","26,600"
"546","2025052701017478","BNHC","34","25","38","532","20,216"
"547","2025052701017477","BNHC","34","14","50","532","26,600"
"548","2025052701017476","BNHC","34","49","179","532","95,228"
"549","2025052701017475","BNHC","34","42","160","532","85,120"
"550","2025052701017474","BNHC","34","19","40","531","21,240"
"551","2025052701017473","BNHC","34","26","100","530","53,000"
"552","2025052701017472","BNHC","34","35","95","527","50,065"
"553","2025052703009883","SADBL","70","55","82","422","34,604"
"554","2025052703009882","SADBL","70","44","418","422","176,396"
"555","2025052703009881","LICN","66","20","52","914","47,528"
"556","2025052701017471","NICA","50","29","32","362","11,584"
"557","2025052705009244","GCIL","38","63","167","501","83,667"
"558","2025052703009880","NADEP","6","81","11","855","9,405"
"559","2025052701017470","GBIME","40","45","10","240.30","2,403"
"560","2025052703009879","PMLI","45","42","173","552","95,496"
"561","2025052705009243","RNLI","42","44","10","508","5,080"
"562","2025052701017469","GMLI","55","8","90","2,574","231,660"
"563","2025052705009242","ILI","32","42","11","453.10","4,984.10"
"564","2025052705009241","ILI","44","42","300","453.20","135,960"
"565","2025052705009240","ILI","48","42","89","453.30","40,343.70"
"566","2025052703009878","PMLI","13","42","142","552","78,384"
"567","2025052703009877","PMLI","13","49","23","551.90","12,693.70"
"568","2025052705009239","HRL","14","91","100","934","93,400"
"569","2025052705009238","NRN","1","62","100","1,993.20","199,320"
"570","2025052705009237","MBJC","26","39","872","310.50","270,756"
"571","2025052705009236","MBJC","57","39","395","310.50","122,647.50"
"572","2025052705009235","MBJC","39","39","733","310.50","227,596.50"
"573","2025052704022471","NGPL","41","42","100","387.50","38,750"
"574","2025052701017468","BHL","25","41","100","215.80","21,580"
"575","2025052704022470","AHPC","33","34","90","279","25,110"
"576","2025052703009876","ACLBSL","42","7","13","1,078","14,014"
"577","2025052703009875","ACLBSL","5","7","20","1,078.10","21,562"
"578","2025052703009874","ACLBSL","47","7","37","1,078.10","39,889.70"
"579","2025052701017467","NIMB","17","47","200","217.50","43,500"
"580","2025052703009873","SINDU","63","47","53","869","46,057"
"581","2025052703009872","SJLIC","47","19","177","438","77,526"
"582","2025052703009871","SJLIC","64","19","144","438","63,072"
"583","2025052703009870","SJLIC","33","19","40","438","17,520"
"584","2025052703009869","SJLIC","35","19","31","438","13,578"
"585","2025052703009868","SJLIC","54","19","50","438","21,900"
"586","2025052703009867","SJLIC","7","19","40","438","17,520"
"587","2025052703009866","SJLIC","57","19","128","438.10","56,076.80"
"588","2025052703009865","SJLIC","26","19","31","438.20","13,584.20"
"589","2025052703009864","SJLIC","14","19","20","438.30","8,766"
"590","2025052703009863","SJLIC","32","19","130","438.30","56,979"
"591","2025052703009862","SJLIC","8","19","40","438.50","17,540"
"592","2025052703009861","SJLIC","35","19","387","438.50","169,699.50"
"593","2025052703009860","PFL","17","43","80","408","32,640"
"594","2025052703009859","PFL","45","43","20","408.10","8,162"
"595","2025052703009858","PFL","59","43","100","408.20","40,820"
"596","2025052703009857","PFL","49","43","130","409","53,170"
"597","2025052704022469","AHPC","33","39","10","279","2,790"
"598","2025052703009856","RSDC","28","45","77","676.10","52,059.70"
"599","2025052703009855","RSDC","13","45","10","677","6,770"
"600","2025052703009854","RSDC","34","45","113","677","76,501"
"601","2025052703009853","SINDU","63","45","12","869","10,428"
"602","2025052703009852","SINDU","35","45","38","869.50","33,041"
"603","2025052701017466","ADBL","56","8","20","294.80","5,896"
"604","2025052701017465","ADBL","59","8","15","294.80","4,422"
"605","2025052703009851","USLB","29","58","12","2,070","24,840"
"606","2025052703009850","USLB","40","58","20","2,070","41,400"
"607","2025052703009849","USLB","29","58","44","2,070","91,080"
"608","2025052704022468","TRH","57","16","203","934","189,602"
"609","2025052704022467","TRH","57","16","67","934","62,578"
"610","2025052701017464","SARBTM","4","26","75","855.50","64,162.50"
"611","2025052704022466","MEN","29","37","45","585","26,325"
"612","2025052704022465","MEN","29","44","1,000","585","585,000"
"613","2025052701017463","MMKJL","38","5","50","594.90","29,745"
"614","2025052703009848","MDB","38","42","100","600","60,000"
"615","2025052701017462","EBL","33","65","3,571","653.10","2,332,220.10"
"616","2025052701017461","EBL","42","65","200","654","130,800"
"617","2025052701017460","EBL","33","65","6,229","654","4,073,766"
"618","2025052703009847","JBBL","36","7","826","334.10","275,966.60"
"619","2025052703009846","PFL","88","37","10","409.80","4,098"
"620","2025052705009234","SHIVM","59","59","750","522.10","391,575"
"621","2025052705009233","SHIVM","1","59","200","522.20","104,440"
"622","2025052704022464","UPCL","86","60","40","458","18,320"
"623","2025052704022463","UPCL","86","65","350","457.90","160,265"
"624","2025052704022462","UPCL","86","58","100","457.90","45,790"
"625","2025052704022461","UPCL","86","53","10","457.10","4,571"
"626","2025052704022460","RIDI","14","3","50","253","12,650"
"627","2025052704022459","RIDI","14","3","150","252.90","37,935"
"628","2025052703009845","HLI","41","42","20","407.80","8,156"
"629","2025052704022458","RHPL","11","57","20","377","7,540"
"630","2025052704022457","DHPL","42","74","40","343","13,720"
"631","2025052704022456","DHPL","42","14","10","343","3,430"
"632","2025052703009844","SADBL","58","44","100","422","42,200"
"633","2025052704022455","NIL","58","41","10","715.50","7,155"
"634","2025052704022454","RURU","3","48","10","687","6,870"
"635","2025052701017459","CREST","54","58","10","1,801","18,010"
"636","2025052704022453","SHEL","14","21","1,000","264.60","264,600"
"637","2025052704022452","UPCL","29","71","210","457","95,970"
"638","2025052704022451","UPCL","41","71","440","457","201,080"
"639","2025052704022450","BARUN","70","91","200","512.90","102,580"
"640","2025052704022449","AKJCL","47","22","110","206","22,660"
"641","2025052704022448","AKJCL","37","22","20","206.10","4,122"
"642","2025052704022447","AKJCL","58","22","70","206.10","14,427"
"643","2025052704022446","AKJCL","55","22","50","206.20","10,310"
"644","2025052701017458","BHL","25","50","500","215.80","107,900"
"645","2025052705009232","SMATA","35","43","83","780.10","64,748.30"
"646","2025052705009231","SMATA","39","43","31","783.40","24,285.40"
"647","2025052701017457","EBL","33","25","140","658","92,120"
"648","2025052701017456","EBL","33","7","10","657.90","6,579"
"649","2025052701017455","EBL","33","32","50","657","32,850"
"650","2025052705009230","GCIL","38","35","233","501","116,733"
"651","2025052703009843","MNBBL","7","35","250","365.30","91,325"
"652","2025052704022445","SGIC","52","45","10","560","5,600"
"653","2025052704022444","UMRH","8","36","70","552","38,640"
"654","2025052703009842","CBBL","38","49","25","894","22,350"
"655","2025052701017454","EBL","33","4","300","654","196,200"
"656","2025052701017453","EBL","35","4","200","655","131,000"
"657","2025052705009229","ENL","58","29","10","1,120","11,200"
"658","2025052705009228","RNLI","57","44","500","508","254,000"
"659","2025052705009227","HDL","38","16","24","1,216","29,184"
"660","2025052701017452","USHEC","18","38","100","469","46,900"
"661","2025052701017451","USHEC","25","38","530","469","248,570"
"662","2025052701017450","MKCL","42","95","10","1,535","15,350"
"663","2025052704022443","UPCL","41","71","50","457","22,850"
"664","2025052701017449","CREST","54","42","10","1,801","18,010"
"665","2025052705009226","SAHAS","68","57","50","518","25,900"
"666","2025052704022442","RHPL","11","34","100","377","37,700"
"667","2025052701017448","NABIL","35","14","93","496.50","46,174.50"
"668","2025052701017447","NABIL","51","14","14","496.70","6,953.80"
"669","2025052704022441","GHL","72","36","965","244.20","235,653"
"670","2025052704022440","GHL","89","36","200","244.30","48,860"
"671","2025052704022439","UMRH","8","36","100","552","55,200"
"672","2025052703009841","JBBL","36","33","500","334.10","167,050"
"673","2025052704022438","UPPER","16","6","225","200.60","45,135"
"674","2025052704022437","UPPER","8","6","275","200.60","55,165"
"675","2025052703009840","MERO","48","44","163","751.20","122,445.60"
"676","2025052703009839","MERO","5","44","47","751.30","35,311.10"
"677","2025052703009838","MERO","32","44","190","751.40","142,766"
"678","2025052703009837","MERO","6","44","100","751.40","75,140"
"679","2025052701017446","CREST","54","49","10","1,801","18,010"
"680","2025052704022436","SSHL","57","42","100","230.30","23,030"
"681","2025052703009836","MPFL","1","38","20","590.20","11,804"
"682","2025052703009835","MPFL","17","38","100","590.20","59,020"
"683","2025052704022435","JOSHI","38","45","10","389","3,890"
"684","2025052704022434","RADHI","50","38","93","791","73,563"
"685","2025052701017445","ULBSL","38","25","11","3,520","38,720"
"686","2025052701017444","MEHL","56","16","10","445","4,450"
"687","2025052703009834","SINDU","35","22","55","869.50","47,822.50"
"688","2025052704022433","RADHI","34","58","1,000","792","792,000"
"689","2025052701017443","PRVU","34","21","97","214","20,758"
"690","2025052703009833","VLBS","34","45","11","845","9,295"
"691","2025052703009832","VLBS","34","47","69","841","58,029"
"692","2025052703009831","VLBS","34","45","60","840","50,400"
"693","2025052704022432","SSHL","58","47","230","230","52,900"
"694","2025052704022431","SSHL","41","47","2,000","230","460,000"
"695","2025052704022430","SSHL","42","47","3,027","230","696,210"
"696","2025052704022429","SSHL","14","47","500","230.10","115,050"
"697","2025052704022428","SSHL","42","47","200","230.10","46,020"
"698","2025052704022427","SSHL","11","47","300","230.10","69,030"
"699","2025052704022426","SSHL","26","47","1,000","230.10","230,100"
